,pred_Trend,Date,Marketcap,Trend,portfolio,sell_buy,buy_and_hold
221,-1.085450668789272,2017-02-16,25612001583000.0,-0.4090909090909065,1366485.9228892918,0,1259319.286871961
222,0.7123377345712636,2017-02-17,25710889620000.0,-0.36363636363634555,1369648.2713865926,-1,1264181.5235008104
223,1.0151987797440358,2017-02-20,25743852299000.0,-0.318181818181813,1369648.2713865926,0,1265802.2690437601
224,1.8001188386030536,2017-02-21,26040516410000.0,-0.27272727272725206,1369648.2713865926,0,1280388.978930308
225,-1.1394770096343911,2017-02-22,26271255163000.0,-0.22727272727271952,1369648.2713865926,1,1291734.1977309561
226,0.9754443928010734,2017-02-23,26633844632000.0,-0.18181818181815856,1380990.4026176487,-1,1309562.3987034035
227,0.5169180882138176,2017-02-24,26469031237000.0,-0.13636363636362603,1380990.4026176487,0,1301458.6709886547
228,0.05528333878714031,2017-02-27,26238292484000.0,-0.09090909090909349,1380990.4026176487,0,1290113.4521880064
229,-0.5560913147637092,2017-02-28,25579038904000.0,-0.045454545454532536,1380990.4026176487,1,1257698.5413290113
230,-1.9427986652326819,2017-03-02,26864583385000.0,0.0,1422633.6699130777,0,1320907.617504052
231,1.4137348985203784,2017-03-03,26666807311000.0,0.04545454545456096,1416227.0134060886,-1,1311183.1442463533
232,-1.1930878795571132,2017-03-06,26370143200000.0,0.09090909090909349,1416227.0134060886,1,1296596.4343598054
233,-0.4866837094366585,2017-03-07,26337180521000.0,0.13636363636365445,1415164.843146034,0,1294975.6888168557
234,0.1679976509263068,2017-03-08,26370143200000.0,0.18181818181818699,1416227.0134060886,-1,1296596.4343598054
235,0.5758196641844004,2017-03-09,26007553731000.0,0.22727272727274794,1416227.0134060886,0,1278768.2333873583
236,0.2222468880435855,2017-03-10,26370143200000.0,0.2727272727272805,1416227.0134060886,0,1296596.4343598054
237,-0.39601982996360174,2017-03-13,27227172854000.0,0.318181818181813,1416227.0134060886,1,1338735.818476499
238,-0.9952999641476781,2017-03-14,26864583385000.0,0.36363636363637397,1404910.9137832313,0,1320907.617504052
239,-1.1378418449427936,2017-03-15,27029396780000.0,0.4090909090909065,1410054.5954299846,0,1329011.3452188007
240,-0.36173371395763665,2017-03-16,26996434101000.0,0.45454545454546746,1409025.859100634,0,1327390.599675851
241,0.18544418862365086,2017-03-17,27260135533000.0,0.5,1417255.7497354392,-1,1340356.5640194488
242,0.5774858595170449,2017-03-20,26963471422000.0,0.545454545454561,1417255.7497354392,0,1325769.8541329012
243,0.955792773717453,2017-03-21,28710493409000.0,0.5909090909090935,1417255.7497354392,0,1411669.3679092382
244,0.6219565006699352,2017-03-22,27985314471000.0,0.636363636363626,1417255.7497354392,0,1376012.9659643436
245,0.42173290717821876,2017-03-23,28479754656000.0,0.681818181818187,1417255.7497354392,0,1400324.1491085899
246,0.329398179820124,2017-03-24,28743456088000.0,0.7272727272727195,1417255.7497354392,0,1413290.113452188
247,0.23191907590526162,2017-03-27,29171970915000.0,0.7727272727272805,1417255.7497354392,0,1434359.805510535
248,0.17549607679788481,2017-03-28,28117165187000.0,0.818181818181813,1417255.7497354392,0,1382495.9481361427
249,0.1272626182537988,2017-03-29,28479754656000.0,0.863636363636374,1417255.7497354392,0,1400324.1491085899
250,0.060960346212825645,2017-03-30,28380866619000.0,0.9090909090909065,1417255.7497354392,0,1395461.9124797406
251,0.03312788237500497,2017-03-31,28183090545000.0,0.954545454545439,1417255.7497354392,0,1385737.4392220422
